WMO,Location,State,Country,Latitude,Longitude,Elevation,ClimateZone
725060,USA_MA_Otis.ANGB.725060_TMY3,MA,USA,41.65,-70.52,,5C
725064,USA_MA_Plymouth.Muni.AP.725064_TMY3,MA,USA,41.92,-70.73,,5A
725073,USA_MA_Provincetown.AWOS.725073_TMY3,MA,USA,42.07,-70.22,,5A
744915,USA_MA_Westfield-Barnes.Muni.AP.744915_TMY3,MA,USA,42.15,-72.72,,5A
725095,USA_MA_Worcester.Rgnl.AP.725095_TMY3,MA,USA,42.27,-71.88,,5A
725095,USA_MA_Worcester.Rgnl.AP.725095_TMY3,MA,USA,42.27,-71.88,,5A
745940,USA_MD_Andrews.AFB.745940_TMY3,MD,USA,38.82,-76.87,,4A
724060,USA_MD_Baltimore.724060_TMY2,MD,USA,39.18,-76.67,,4A
724060,USA_MD_Baltimore.724060_TMY2,MD,USA,39.18,-76.67,,4A
724060,USA_MD_Baltimore.724060_TMY2,MD,USA,39.18,-76.67,,4A
724066,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3,MD,USA,39.7,-77.73,,4A
724040,USA_MD_Patuxent.River.NAS.724040_TMY,MD,USA,38.3,-76.41,,4A
724040,USA_MD_Patuxent.River.NAS.724040_TMY,MD,USA,38.3,-76.41,,4A
724045,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3,MD,USA,38.33,-75.52,,4A
726184,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3,ME,USA,44.05,-70.28,,6A
726185,USA_ME_Augusta.AP.726185_TMY3,ME,USA,44.32,-69.8,,6A
726088,USA_ME_Bangor.Intl.AP.726088_TMY3,ME,USA,44.8,-68.82,,6A
726088,USA_ME_Bangor.Intl.AP.726088_TMY3,ME,USA,44.8,-68.82,,6A
726077,USA_ME_Bar.Harbor.AWOS.726077_TMY3,ME,USA,44.45,-68.37,,6A
743920,USA_ME_Brunswick.NAS.743920_TMY3,ME,USA,43.9,-69.93,,5A
727120,USA_ME_Caribou.Muni.AP.727120_TMY3,ME,USA,46.87,-68.03,,7
727120,USA_ME_Caribou.Muni.AP.727120_TMY3,ME,USA,46.87,-68.03,,7
727120,USA_ME_Caribou.Muni.AP.727120_TMY3,ME,USA,46.87,-68.03,,7
726083,USA_ME_Edmundston-Northern.Aroostook.Rgnl.AP.726083_TMY3,ME,USA,47.28,-68.32,,7
727033,USA_ME_Houlton.Intl.AP.727033_TMY3,ME,USA,46.12,-67.8,,6A
726196,USA_ME_Millinocket.Muni.AP.726196_TMY3,ME,USA,45.65,-68.68,,6A
726060,USA_ME_Portland.Intl.Jetport.726060_TMY,ME,USA,43.65,-70.32,,5A
726060,USA_ME_Portland.Intl.Jetport.726060_TMY,ME,USA,43.65,-70.32,,5A
726060,USA_ME_Portland.Intl.Jetport.726060_TMY,ME,USA,43.65,-70.32,,5A
727130,USA_ME_Presque.Isle.Muni.AP.727130_TMY3,ME,USA,46.68,-68.05,,6A
726079,USA_ME_Rockland-Knox.AWOS.726079_TMY3,ME,USA,44.07,-69.1,,5A
726064,USA_ME_Sanford.Muni.AWOS.726064_TMY3,ME,USA,43.4,-70.72,,6A
726073,USA_ME_Waterville.AWOS.726073_TMY3,ME,USA,44.53,-69.68,,6A
727135,USA_ME_Wiscasset.AP.727135_TMY3,ME,USA,43.97,-69.72,,5A
726390,USA_MI_Alpena.County.Rgnl.AP.726390_TMY3,MI,USA,45.07,-83.58,,6A
726390,USA_MI_Alpena.County.Rgnl.AP.726390_TMY3,MI,USA,45.07,-83.58,,6A
726390,USA_MI_Alpena.County.Rgnl.AP.726390_TMY3,MI,USA,45.07,-83.58,,6A
725374,USA_MI_Ann.Arbor.Muni.AP.725374_TMY3,MI,USA,42.22,-83.75,,5A
725396,USA_MI_Battle.Creek-Kellogg.AP.725396_TMY3,MI,USA,42.3,-85.25,,5A
726355,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3,MI,USA,42.13,-86.43,,5A
726384,USA_MI_Cadillac-Wexford.County.AP.726384_TMY3,MI,USA,44.28,-85.42,,6A
727344,USA_MI_Chippewa.County.Intl.AP.727344_TMY3,MI,USA,46.25,-84.47,,6A
725375,USA_MI_Detroit-City.AP.725375_TMY,MI,USA,42.5,-83,,5A
725375,USA_MI_Detroit-City.AP.725375_TMY,MI,USA,42.5,-83,,5A
725370,USA_MI_Detroit-Metro.AP.725370_TMY2,MI,USA,42.42,-83.02,,5A
725376,USA_MI_Detroit-Willow.Run.AP.725376_TMY3,MI,USA,42.23,-83.53,,5A
725370,USA_MI_Detroit-Metro.AP.725370_TMY2,MI,USA,42.42,-83.02,,5A
726480,USA_MI_Escanaba.AWOS.726480_TMY3,MI,USA,45.75,-87.03,,6A
726370,USA_MI_Flint-Bishop.Intl.AP.726370_TMY3,MI,USA,42.97,-83.75,,5A
726370,USA_MI_Flint-Bishop.Intl.AP.726370_TMY3,MI,USA,42.97,-83.75,,5A
726370,USA_MI_Flint-Bishop.Intl.AP.726370_TMY3,MI,USA,42.97,-83.75,,5A
726350,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3,MI,USA,42.88,-85.52,,5A
726350,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3,MI,USA,42.88,-85.52,,5A
726350,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3,MI,USA,42.88,-85.52,,5A
727440,USA_MI_Hancock-Houghton.County.AP.727440_TMY3,MI,USA,47.17,-88.5,,6A
726380,USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3,MI,USA,44.37,-84.68,,6A
727440,USA_MI_Hancock-Houghton.County.AP.727440_TMY3,MI,USA,47.17,-88.5,,6A
725378,USA_MI_Howell-Livingston.County.AP.725378_TMY3,MI,USA,42.63,-83.98,,5A
727437,USA_MI_Iron.Mountain-Ford.Field.727437_TMY3,MI,USA,45.82,-88.12,,6A
727445,USA_MI_Ironwood.AWOS.727445_TMY3,MI,USA,46.53,-90.13,,6A
725395,USA_MI_Jackson-Reynolds.Field.725395_TMY3,MI,USA,42.27,-84.47,,5A
726357,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3,MI,USA,42.23,-85.55,,5A
725390,USA_MI_Lansing.725390_TMY2,MI,USA,42.78,-84.6,,5A
725390,USA_MI_Lansing.725390_TMY2,MI,USA,42.78,-84.6,,5A
726385,USA_MI_Manistee.AWOS.726385_TMY3,MI,USA,44.27,-86.25,,5A
726487,USA_MI_Menominee.AWOS.726487_TMY3,MI,USA,45.13,-87.63,,6A
725377,USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3,MI,USA,42.62,-82.83,,5C
726360,USA_MI_Muskegon.County.AP.726360_TMY3,MI,USA,43.17,-86.23,,5A
726360,USA_MI_Muskegon.County.AP.726360_TMY3,MI,USA,43.17,-86.23,,5A
726375,USA_MI_Oakland.County.Intl.AP.726375_TMY3,MI,USA,42.67,-83.42,,5A
726395,USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3,MI,USA,44.45,-83.4,,5A
727347,USA_MI_Pellston-Emmet.County.AP.727347_TMY3,MI,USA,45.57,-84.78,,5A
726379,USA_MI_Saginaw-Tri.City.Intl.AP.726379_TMY3,MI,USA,43.53,-84.08,,5A
727340,USA_MI_Sault.Ste.Marie.727340_TMY2,MI,USA,46.47,-84.37,,6A
727340,USA_MI_Sault.Ste.Marie.727340_TMY2,MI,USA,46.47,-84.37,,6A
727340,USA_MI_Sault.Ste.Marie.727340_TMY2,MI,USA,46.47,-84.37,,6A
725384,USA_MI_St.Clair.County.Intl.AP.725384_TMY3,MI,USA,42.92,-82.53,,5A
726387,USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3,MI,USA,44.73,-85.58,,6A
726387,USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3,MI,USA,44.73,-85.58,,6A
726387,USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3,MI,USA,44.73,-85.58,,6A
727504,USA_MN_Aitkin.AWOS.727504_TMY3,MN,USA,46.55,-93.68,,6A
726589,USA_MN_Albert.Lea.AWOS.726589_TMY3,MN,USA,43.68,-93.37,,5A
726557,USA_MN_Alexandria.Muni.AP.726557_TMY3,MN,USA,45.88,-95.4,,6A
727566,USA_MN_Austin.Muni.AP.727566_TMY3,MN,USA,43.67,-92.93,,6A
727476,USA_MN_Baudette.Intl.AP.727476_TMY3,MN,USA,48.72,-94.6,,6A
727550,USA_MN_Bemidji.Muni.AP.727550_TMY3,MN,USA,47.5,-94.93,,6A
727507,USA_MN_Benson.Muni.AP.727507_TMY3,MN,USA,45.32,-95.65,,6A
726555,USA_MN_Brainerd-Crow.Wing.County.AP.726555_TMY3,MN,USA,46.4,-94.13,,6A
727503,USA_MN_Cambridge.Muni.AP.727503_TMY3,MN,USA,45.57,-93.27,,6A
726558,USA_MN_Cloquet.AWOS.726558_TMY3,MN,USA,46.7,-92.5,,7
727473,USA_MN_Crane.Lake.AWOS.727473_TMY3,MN,USA,46.27,-92.57,,7
727452,USA_MN_Crookston.Muni.Field.727452_TMY3,MN,USA,47.85,-96.62,,6A
727457,USA_MN_Detroit.Lakes.AWOS.727457_TMY3,MN,USA,46.83,-95.88,,6A
727450,USA_MN_Duluth.Intl.AP.727450_TMY3,MN,USA,46.83,-92.22,,7
727450,USA_MN_Duluth.Intl.AP.727450_TMY3,MN,USA,46.83,-92.22,,7
727450,USA_MN_Duluth.Intl.AP.727450_TMY3,MN,USA,46.83,-92.22,,7
726579,USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3,MN,USA,44.82,-93.45,,6A
727459,USA_MN_Ely.Muni.AP.727459_TMY3,MN,USA,47.82,-91.83,,7
727474,USA_MN_Eveleth.Muni.AWOS.727474_TMY3,MN,USA,47.4,-92.5,,7
726586,USA_MN_Fairmont.Muni.AWOS.726586_TMY3,MN,USA,43.65,-94.42,,6A
726563,USA_MN_Faribault.Muni.AWOS.726563_TMY3,MN,USA,44.33,-93.32,,6A
726560,USA_MN_Fergus.Falls.AWOS.726560_TMY3,MN,USA,46.28,-96.15,,6A
727505,USA_MN_Fosston.AWOS.727505_TMY3,MN,USA,47.58,-95.77,,7
726547,USA_MN_Glenwood.AWOS.726547_TMY3,MN,USA,45.65,-95.32,,6A
727458,USA_MN_Grand.Rapids.AWOS.727458_TMY3,MN,USA,47.22,-93.52,,6A
727478,USA_MN_Hallock.727478_TMY3,MN,USA,48.78,-96.95,,7
727455,USA_MN_Hibbing-Chisholm.Hibbing.AP.727455_TMY3,MN,USA,47.38,-92.85,,7
726569,USA_MN_Hutchinson.AWOS.726569_TMY3,MN,USA,44.87,-94.38,,6A
727470,USA_MN_International.Falls.Intl.AP.727470_TMY3,MN,USA,48.57,-93.4,,7
727470,USA_MN_International.Falls.Intl.AP.727470_TMY3,MN,USA,48.57,-93.4,,7
727470,USA_MN_International.Falls.Intl.AP.727470_TMY3,MN,USA,48.57,-93.4,,7
726583,USA_MN_Litchfield.Muni.AP.726583_TMY3,MN,USA,45.1,-94.5,,6A
726578,USA_MN_Little.Falls.AWOS.726578_TMY3,MN,USA,45.95,-94.35,,6A
726585,USA_MN_Mankato.AWOS.726585_TMY3,MN,USA,44.22,-93.92,,6A
726559,USA_MN_Marshall.Muni-Ryan.Field.AWOS.726559_TMY3,MN,USA,44.45,-95.82,,6A
726575,USA_MN_Minneapolis-Crystal.AP.726575_TMY3,MN,USA,45.07,-93.35,,6A
726580,USA_MN_Minneapolis-St.Paul.726580_TMY2,MN,USA,44.88,-93.22,,6A
726580,USA_MN_Minneapolis-St.Paul.726580_TMY2,MN,USA,44.88,-93.22,,6A
726580,USA_MN_Minneapolis-St.Paul.726580_TMY2,MN,USA,44.88,-93.22,,6A
727475,USA_MN_Mora.Muni.AWOS.727475_TMY3,MN,USA,45.88,-93.27,,6A
726565,USA_MN_Morris.Muni.AWOS.726565_TMY3,MN,USA,45.57,-95.97,,6A
726567,USA_MN_New.Ulm.Muni.AWOS.726567_TMY3,MN,USA,44.32,-94.5,,6A
726544,USA_MN_Orr.Rgnl.AP.726544_TMY3,MN,USA,48.02,-92.87,,7
726568,USA_MN_Owatonna.AWOS.726568_TMY3,MN,USA,44.12,-93.25,,6A
727453,USA_MN_Park.Rapids.Muni.AP.727453_TMY3,MN,USA,46.9,-95.07,,6A
726566,USA_MN_Pipestone.AWOS.726566_TMY3,MN,USA,43.98,-96.32,,6A
726564,USA_MN_Red.Wing.Muni.AP.726564_TMY3,MN,USA,44.58,-92.48,,6A
726556,USA_MN_Redwood.Falls.Muni.AP.726556_TMY3,MN,USA,44.55,-95.08,,6A
726440,USA_MN_Rochester.Intl.AP.726440_TMY3,MN,USA,43.9,-92.5,,6A
726440,USA_MN_Rochester.Intl.AP.726440_TMY3,MN,USA,43.9,-92.5,,6A
726440,USA_MN_Rochester.Intl.AP.726440_TMY3,MN,USA,43.9,-92.5,,6A
727477,USA_MN_Roseau.Muni.AWOS.727477_TMY3,MN,USA,48.85,-95.7,,7
726550,USA_MN_St.Cloud.Muni.AP.726550_TMY3,MN,USA,45.55,-94.05,,6A
727556,USA_MN_Silver.Bay.Muni.AP.727556_TMY3,MN,USA,47.2,-91.4,,7
726603,USA_MN_South.St.Paul.Muni.AP.726603_TMY3,MN,USA,44.85,-93.15,,6A
726550,USA_MN_St.Cloud.Muni.AP.726550_TMY3,MN,USA,45.55,-94.05,,6A
726584,USA_MN_St.Paul-Downtown.AP.726584_TMY3,MN,USA,44.93,-93.05,,6A
727555,USA_MN_Thief.River.AWOS.727555_TMY3,MN,USA,48.07,-96.18,,7
727444,USA_MN_Two.Harbors.Muni.AP.727444_TMY3,MN,USA,47.05,-91.75,,6A
727533,USA_MN_Wheaton.AWOS.727533_TMY3,MN,USA,45.7,-96.5,,6A
726576,USA_MN_Willmar.Muni.AP.726576_TMY3,MN,USA,45.12,-95.08,,6A
726588,USA_MN_Winona.Muni.AWOS.726588_TMY3,MN,USA,44.08,-91.7,,6A
726587,USA_MN_Worthington.AWOS.726587_TMY3,MN,USA,43.65,-95.58,,6A
723489,USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3,MO,USA,37.23,-89.57,,4A
724450,USA_MO_Columbia.724450_TMY2,MO,USA,38.82,-92.22,,4A
724450,USA_MO_Columbia.724450_TMY2,MO,USA,38.82,-92.22,,4A
724450,USA_MO_Columbia.724450_TMY2,MO,USA,38.82,-92.22,,4A
724454,USA_MO_Farmington.Rgnl.AP.724454_TMY3,MO,USA,37.77,-90.4,,4A
724457,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3,MO,USA,37.75,-92.15,,4A
724458,USA_MO_Jefferson.City.Mem.AP.724458_TMY3,MO,USA,38.58,-92.15,,4A
723495,USA_MO_Joplin.Muni.AP.723495_TMY3,MO,USA,37.15,-94.5,,3A
724459,USA_MO_Kaiser-Lee.Fine.Mem.AWOS.724459_TMY3,MO,USA,38.1,-92.55,,4A
724460,USA_MO_Kansas.City.Intl.AP.724460_TMY3,MO,USA,39.3,-94.72,,4A
724463,USA_MO_Kansas.City.Downtown.AP.724463_TMY3,MO,USA,39.12,-94.6,,4C
724460,USA_MO_Kansas.City.Intl.AP.724460_TMY3,MO,USA,39.3,-94.72,,4A
724455,USA_MO_Kirksville.Muni.AP.724455_TMY3,MO,USA,40.1,-92.55,,5A
723300,USA_MO_Poplar.Bluff.AWOS.723300_TMY3,MO,USA,36.77,-90.47,,4C
724456,USA_MO_Rolla.National.AP.724456_TMY3,MO,USA,38.13,-91.77,,4A
724400,USA_MO_Springfield.724400_TMY2,MO,USA,37.23,-93.38,,4A
724400,USA_MO_Springfield.724400_TMY2,MO,USA,37.23,-93.38,,4A
724400,USA_MO_Springfield.724400_TMY2,MO,USA,37.23,-93.38,,4A
724490,USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3,MO,USA,39.77,-94.9,,4A
724340,USA_MO_St.Louis.724340_TMY2,MO,USA,38.75,-90.38,,4A
724340,USA_MO_St.Louis.724340_TMY2,MO,USA,38.75,-90.38,,4A
724345,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3,MO,USA,38.65,-90.65,,4A
724340,USA_MO_St.Louis.724340_TMY2,MO,USA,38.75,-90.38,,4A
724467,USA_MO_Whiteman.AFB.724467_TMY3,MO,USA,38.72,-93.55,,4A
747686,USA_MS_Biloxi-Keesler.AFB.747686_TMY3,MS,USA,30.42,-88.92,,2A
723306,USA_MS_Columbus.AFB.723306_TMY3,MS,USA,33.65,-88.45,,3A
723307,USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3,MS,USA,33.45,-88.58,,3A
722356,USA_MS_Greenville.Muni.AP.722356_TMY3,MS,USA,33.48,-90.98,,3A
722359,USA_MS_Greenwood-Leflore.AP.722359_TMY3,MS,USA,33.5,-90.08,,3A
747685,USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3,MS,USA,30.4,-89.07,,2A
722348,USA_MS_Hattiesburg-Laurel.AP.722348_TMY3,MS,USA,31.47,-89.33,,3A
722350,USA_MS_Jackson.Intl.AP.722350_TMY,MS,USA,32.32,-90.08,,3A
722350,USA_MS_Jackson.Intl.AP.722350_TMY,MS,USA,32.32,-90.08,,3A
722350,USA_MS_Jackson.Intl.AP.722350_TMY,MS,USA,32.32,-90.08,,3A
722358,USA_MS_McComb-Pike.Co.AP.722358_TMY3,MS,USA,31.23,-90.47,,3A
722340,USA_MS_Meridian.722340_TMY2,MS,USA,32.33,-88.75,,3A
722340,USA_MS_Meridian.722340_TMY2,MS,USA,32.33,-88.75,,3A
722340,USA_MS_Meridian.722340_TMY2,MS,USA,32.33,-88.75,,3A
722345,USA_MS_Meridian.NAS.722345_TMY3,MS,USA,32.55,-88.57,,3A
722357,USA_MS_Natchez-Hardy.Anders.Field.722357_TMY3,MS,USA,31.62,-91.3,,3A
723320,USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3,MS,USA,34.27,-88.77,,3A
726770,USA_MT_Billings-Logan.Intl.AP.726770_TMY3,MT,USA,45.8,-108.55,,5B
726770,USA_MT_Billings-Logan.Intl.AP.726770_TMY3,MT,USA,45.8,-108.55,,5B
726770,USA_MT_Billings-Logan.Intl.AP.726770_TMY3,MT,USA,45.8,-108.55,,5B
726797,USA_MT_Bozeman-Gallatin.Field.726797_TMY3,MT,USA,45.8,-111.15,,6B
726785,USA_MT_Butte-Bert.Mooney.AP.726785_TMY3,MT,USA,45.95,-112.5,,6B
727796,USA_MT_Cut.Bank.Muni.AP.727796_TMY,MT,USA,48.6,-112.37,,6B
727796,USA_MT_Cut.Bank.Muni.AP.727796_TMY,MT,USA,48.6,-112.37,,6B
727796,USA_MT_Cut.Bank.Muni.AP.727796_TMY,MT,USA,48.6,-112.37,,6B
726796,USA_MT_Dillon.726796_TMY,MT,USA,45.25,-112.55,,6B
727680,USA_MT_Glasgow.Intl.AP.727680_TMY3,MT,USA,48.22,-106.62,,6A
727680,USA_MT_Glasgow.Intl.AP.727680_TMY3,MT,USA,48.22,-106.62,,6A
727680,USA_MT_Glasgow.Intl.AP.727680_TMY3,MT,USA,48.22,-106.62,,6A
726676,USA_MT_Glendive.AWOS.726676_TMY3,MT,USA,47.13,-104.8,,6A
727755,USA_MT_Great.Falls.727755_TMY2,MT,USA,47.48,-111.37,,6B
727750,USA_MT_Great.Falls.Intl.AP.727750_TMY,MT,USA,47.5,-111.18,,6B
727750,USA_MT_Great.Falls.Intl.AP.727750_TMY,MT,USA,47.5,-111.18,,6B
727770,USA_MT_Havre.City-County.AP.727770_TMY3,MT,USA,48.55,-109.77,,6B
727720,USA_MT_Helena.Rgnl.AP.727720_TMY3,MT,USA,46.6,-111.97,,6B
727720,USA_MT_Helena.Rgnl.AP.727720_TMY3,MT,USA,46.6,-111.97,,6B
727720,USA_MT_Helena.Rgnl.AP.727720_TMY3,MT,USA,46.6,-111.97,,6B
727790,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3,MT,USA,48.32,-114.25,,6A
727790,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3,MT,USA,48.32,-114.25,,6A
726776,USA_MT_Lewistown.Muni.AP.726776_TMY3,MT,USA,47.05,-109.45,,6A
726776,USA_MT_Lewistown.Muni.AP.726776_TMY3,MT,USA,47.05,-109.45,,6A
726776,USA_MT_Lewistown.Muni.AP.726776_TMY3,MT,USA,47.05,-109.45,,6A
726798,USA_MT_Livingston-Mission.Field.726798_TMY3,MT,USA,45.7,-110.45,,5B
742300,USA_MT_Miles.City.742300_TMY2,MT,USA,46.43,-105.87,,6B
742300,USA_MT_Miles.City.742300_TMY2,MT,USA,46.43,-105.87,,6B
742300,USA_MT_Miles.City.742300_TMY2,MT,USA,46.43,-105.87,,6B
727730,USA_MT_Missoula.Intl.AP.727730_TMY3,MT,USA,46.92,-114.1,,6B
727730,USA_MT_Missoula.Intl.AP.727730_TMY3,MT,USA,46.92,-114.1,,6B
727730,USA_MT_Missoula.Intl.AP.727730_TMY3,MT,USA,46.92,-114.1,,6B
727687,USA_MT_Sidney-Richland.Muni.AP.727687_TMY3,MT,USA,47.7,-104.2,,7
727686,USA_MT_Wolf.Point.Intl.AP.727686_TMY3,MT,USA,48.31,-105.1,,6A
723150,USA_NC_Asheville.723150_TMY2,NC,USA,35.43,-82.53,,4A
723150,USA_NC_Asheville.723150_TMY2,NC,USA,35.43,-82.53,,4A
723150,USA_NC_Asheville.723150_TMY2,NC,USA,35.43,-82.53,,4A
723040,USA_NC_Cape.Hatteras.723040_TMY3,NC,USA,35.27,-75.55,,3A
723040,USA_NC_Cape.Hatteras.723040_TMY3,NC,USA,35.27,-75.55,,3A
723040,USA_NC_Cape.Hatteras.723040_TMY3,NC,USA,35.27,-75.55,,3A
723140,USA_NC_Charlotte.723140_TMY2,NC,USA,35.22,-80.93,,3A
723140,USA_NC_Charlotte.723140_TMY2,NC,USA,35.22,-80.93,,3A
723140,USA_NC_Charlotte.723140_TMY2,NC,USA,35.22,-80.93,,3A
723090,USA_NC_Cherry.Point.MCAS.723090_TMY3,NC,USA,34.9,-76.88,,3A
723090,USA_NC_Cherry.Point.MCAS.723090_TMY3,NC,USA,34.9,-76.88,,3A
746943,USA_NC_Elizabeth.City.CGAS.746943_TMY3,NC,USA,36.3,-76.25,,3A
723030,USA_NC_Fayetteville-Pope.AFB.723030_TMY3,NC,USA,35.17,-79.02,,3A
723035,USA_NC_Fayetteville.Muni.AP.723035_TMY3,NC,USA,34.98,-78.88,,3A
746930,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3,NC,USA,35.13,-78.93,,3A
723066,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3,NC,USA,35.35,-77.97,,3A
723170,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3,NC,USA,36.1,-79.95,,4A
723170,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3,NC,USA,36.1,-79.95,,4A
723170,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3,NC,USA,36.1,-79.95,,4A
723145,USA_NC_Hickory.Rgnl.AP.723145_TMY3,NC,USA,35.73,-81.38,,3C
723069,USA_NC_Jacksonville.AWOS.723069_TMY3,NC,USA,34.83,-77.62,,3C
723067,USA_NC_Kinston.Stallings.AFB.723067_TMY3,NC,USA,35.32,-77.63,,3A
723046,USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3,NC,USA,35.92,-75.7,,3A
723095,USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3,NC,USA,35.07,-77.05,,3A
723096,USA_NC_New.River.MCAS.723096_TMY3,NC,USA,34.7,-77.38,,3A
723065,USA_NC_Pitt.Greenville.AP.723065_TMY3,NC,USA,35.63,-77.4,,3A
723060,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3,NC,USA,35.87,-78.78,,3A
723060,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3,NC,USA,35.87,-78.78,,3A
723060,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3,NC,USA,35.87,-78.78,,3A
723068,USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3,NC,USA,35.85,-77.9,,3A
723143,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3,NC,USA,35.23,-79.4,,3A
723013,USA_NC_Wilmington.Intl.AP.723013_TMY3,NC,USA,34.27,-77.9,,3A
723013,USA_NC_Wilmington.Intl.AP.723013_TMY3,NC,USA,34.27,-77.9,,3A
723193,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3,NC,USA,36.13,-80.22,,3C
727640,USA_ND_Bismarck.Muni.AP.727640_TMY3,ND,USA,46.77,-100.77,,6A
727640,USA_ND_Bismarck.Muni.AP.727640_TMY3,ND,USA,46.77,-100.77,,6A
727640,USA_ND_Bismarck.Muni.AP.727640_TMY3,ND,USA,46.77,-100.77,,6A
727573,USA_ND_Devils.Lake.AWOS.727573_TMY3,ND,USA,48.12,-98.92,,6A
727645,USA_ND_Dickinson.Muni.AP.727645_TMY3,ND,USA,46.8,-102.8,,6A
727530,USA_ND_Fargo.727530_TMY2,ND,USA,46.9,-96.8,,6A
727530,USA_ND_Fargo.727530_TMY2,ND,USA,46.9,-96.8,,6A
727530,USA_ND_Fargo.727530_TMY2,ND,USA,46.9,-96.8,,6A
727575,USA_ND_Grand.Forks.AFB.727575_TMY3,ND,USA,47.97,-97.4,,6A
727576,USA_ND_Grand.Forks.Intl.AP.727576_TMY3,ND,USA,47.95,-97.18,,7
727535,USA_ND_Jamestown.Muni.AP.727535_TMY3,ND,USA,46.92,-98.68,,7
727676,USA_ND_Minot.Intl.AP.727676_TMY,ND,USA,48.27,-101.28,,7
727675,USA_ND_Minot.AFB.727675_TMY3,ND,USA,48.42,-101.35,,6A
727676,USA_ND_Minot.Intl.AP.727676_TMY,ND,USA,48.27,-101.28,,7
727676,USA_ND_Minot.Intl.AP.727676_TMY,ND,USA,48.27,-101.28,,7
727670,USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3,ND,USA,48.2,-103.65,,6A
725556,USA_NE_Ainsworth.Muni.AP.725556_TMY3,NE,USA,42.58,-100,,5A
725635,USA_NE_Alliance.Muni.AP.725635_TMY3,NE,USA,42.05,-102.8,,5A
725515,USA_NE_Beatrice.Muni.AP.725515_TMY3,NE,USA,40.3,-96.75,,5A
725540,USA_NE_Bellevue-Offutt.AFB.725540_TMY3,NE,USA,41.12,-95.92,,5A
725555,USA_NE_Broken.Bow.Muni.AP.725555_TMY3,NE,USA,41.43,-99.65,,5A
725636,USA_NE_Chadron.Muni.AP.725636_TMY3,NE,USA,42.83,-103.08,,5B
725565,USA_NE_Columbus.Muni.AP.725565_TMY3,NE,USA,41.45,-97.33,,5A
725533,USA_NE_Falls.City-Brenner.Field.725533_TMY3,NE,USA,40.08,-95.6,,5A
725564,USA_NE_Fremont.Muni.AP.725564_TMY3,NE,USA,41.45,-96.52,,5A
725520,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3,NE,USA,40.97,-98.32,,5A
725520,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3,NE,USA,40.97,-98.32,,5A
725520,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3,NE,USA,40.97,-98.32,,5A
725525,USA_NE_Hastings.Muni.AP.725525_TMY3,NE,USA,40.6,-98.43,,5A
725628,USA_NE_Holdrege-Brewster.Field.725628_TMY3,NE,USA,40.45,-99.33,,5A
725626,USA_NE_Imperial.Muni.AP.725626_TMY3,NE,USA,40.52,-101.62,,5A
